11833;FER DE LANCE/TERESA;FER DE LANCE;TERESA;;NULL
11834;FERA;NULL;FERA;;NULL
11835;FERAL/MARIA CALLASAN;FERAL;MARIA CALLASAN;;FERAL
11836;FERGUSON,ISABEL;FERAL;ISABEL FERGUSON;;FERAL
11837;FEROCIA/;FEROCIA;;;NULL
11838;FERON;NULL;FERON;;NULL
11839;FERRARI,CONNIE;NULL;CONNIE FERRARI;;NULL
11840;FERRIS;NULL;FERRIS;;NULL
11841;FERRO2;NULL;FERRO2;;NULL
11842;FEUER;NULL;FEUER;;NULL
11843;FEVER PITCH/;FEVER PITCH;;;NULL
11844;FIDDLER,BARNEY;FEVER PITCH;BARNEY FIDDLER;;NULL
11845;FIELDER;NULL;FIELDER;;NULL
11846;FIELDING,CLARENCE;NULL;CLARENCE FIELDING;;NULL
11847;FIELDS,MARJORIE;NULL;MARJORIE FIELDS;;NULL
11848;FIELDS,PROF. WILLIA;NULL;PROF. WILLIA FIELDS;;NULL
11849;FIELDS,TODD;NULL;TODD FIELDS;;NULL
11850;FIELDS,TRACI;NULL;TRACI FIELDS;;NULL
11851;FIELDSTONE/;FIELDSTONE;;;NULL
11852;FIELSTEIN,FIREWORKS;FIELDSTONE;FIREWORKS FIELSTEIN;;NULL
11853;FIFOLET;NULL;FIFOLET;;NULL
11854;FILLMORE,BETTY;NULL;BETTY FILLMORE;;NULL
11855;FILLMORE,GARRET;NULL;GARRET FILLMORE;;NULL
11856;FILLMORE,SHERIFF DO;NULL;SHERIFF DO FILLMORE;;NULL
11857;FIM;NULL;FIM;;NULL
11858;FIN FANG FOOM | MUTA;FIN FANG FOOM | MUTA;NULL;;NULL
11859;FIN FANG FOOM/MIDGAR;FIN FANG FOOM;MIDGAR;;FIN FANG FOOM
11860;FIN/PETER NOBLE;FIN;PETER NOBLE;;NULL
11861;FIRE EATER/TOMAS;FIRE EATER;TOMAS;;TOMAS
11862;FIREARM/;FIREARM;;;NULL
11863;FIREBALLS/JACK FARLE;FIREBALLS;JACK FARLE;;NULL
11864;FIREBIRD/BONITA JUAR;FIREBIRD;BONITA JUAR;;FIREBIRD
11865;FIREBOLT;FIREBOLT;NULL;;NULL
11866;FIREBRAND II/BROXTEL;FIREBRAND II;BROXTEL;;NULL
11867;FIREBRAND III/RICHAR;FIREBRAND III;RICHAR;;NULL
11868;FIREBRAND/GARY GILBE;FIREBRAND;GARY GILBE;;FIREBRAND
11869;FIREBUG/;FIREBUG;;;NULL
11870;FIREFALL II;FIREFALL II;NULL;;NULL
11871;FIREFALL III/ARCHIE ;FIREFALL III;ARCHIE ;;NULL
11872;FIREFALL IV/TARN;FIREFALL IV;TARN;;NULL
11873;FIREFALL/KARAS;FIREFALL;KARAS;;NULL
11874;FIREFIGHT/;FIREFIGHT;;;NULL
11875;FIREFIST II/;FIREFIST II;;;NULL
11876;FIREFIST/RUSTY COLLI;FIREFIST;RUSTY COLLI;;NULL
11877;FIREFLY;NULL;FIREFLY;;NULL
11878;FIREFLY II;NULL;FIREFLY II;;NULL
11879;FIRELORD/PYREUS KRIL;FIRELORD;PYREUS KRIL;;FIRELORD
11880;FIRESTAR DOPPELGANGE;FIRESTAR DOPPELGANGE;NULL;;NULL
11881;FIRESTAR | MUTANT X-;FIRESTAR | MUTANT X-;NULL;;NULL
11882;FIRESTAR/ANGELICA JO;FIRESTAR;ANGELICA JO;;FIRESTAR
11883;FIRESTRIKE/DALTON BE;FIRESTRIKE;DALTON BE;;NULL
11884;FIREWALL/THEARY/MIN ;FIREWALL;THEARY/MIN ;;NULL
11885;FISHER,PROF. FRANCE;FIREWALL;PROF. FRANCE FISHER;;NULL
11886;FISHMAN,DR. JONATHA;FIREWALL;DR. JONATHA FISHMAN;;NULL
11887;FISK,VANESSA;FIREWALL;VANESSA FISK;;NULL
11888;FIST/;FIST;;;NULL
11889;FITCH/;FITCH;;;NULL
11890;FITZGERALD,KENNY;FITCH;KENNY FITZGERALD;;NULL
11891;FITZGERALD,MOLLY;FITCH;MOLLY FITZGERALD;;NULL
11892;FITZPATRICK,WILL;FITCH;WILL FITZPATRICK;;NULL
11893;FITZROY,TREVOR;FITCH;TREVOR FITZROY;;NULL
11894;FIXER II/PAUL NORBER;FIXER II;PAUL NORBER;;NULL
11895;FIXER/SWEENEY;FIXER;SWEENEY;;NULL
11896;FIXX;NULL;FIXX;;NULL
11897;FIZ [SKRULL];NULL;FIZ [SKRULL];;NULL
11898;FIZGIG/;FIZGIG;;;NULL
11899;FLAG-SMASHER;NULL;FLAG-SMASHER;;NULL
11900;FLAMBE/;FLAMBE;;;NULL
11901;FLAME;NULL;FLAME;;NULL
11902;FLAME II;NULL;FLAME II;;NULL
11903;FLARE/;FLARE;;;NULL
11904;FLASH/BARRY ALLEN/BU;FLASH;BARRY ALLEN/BU;;NULL
11905;FLATIRON/RUSSELL;FLATIRON;RUSSELL;;NULL
11906;FLATMAN;NULL;FLATMAN;;FLATMAN
11907;FLEET,JONAS;NULL;JONAS FLEET;;NULL
11908;FLEET,TAMARA;NULL;TAMARA FLEET;;NULL
11909;FLEMING,PHILIP;NULL;PHILIP FLEMING;;NULL
11910;FLEX/ADRIAN CORBO;FLEX;ADRIAN CORBO;;NULL
11911;FLINCH/;FLINCH;;;NULL
11912;FLINN,LANCELOT LANC;FLINCH;LANCELOT LANC FLINN;;NULL
11913;FLINT,LT.;FLINCH;LT. FLINT;;NULL
11914;FLO;NULL;FLO;;NULL
11915;FLORES,DAHLIA;NULL;DAHLIA FLORES;;NULL
11916;FLORES,JAMIE;NULL;JAMIE FLORES;;NULL
11917;FLORES,SHANICE;NULL;SHANICE FLORES;;NULL
11918;FLORESCU,ANTON;NULL;ANTON FLORESCU;;NULL
11919;FLUFFY;NULL;FLUFFY;;NULL
11920;FLUX/PRIVATE BENNY T;FLUX;PRIVATE BENNY T;;NULL
11921;FLY;NULL;FLY;;NULL
11922;FLYING DUTCHMAN;NULL;FLYING DUTCHMAN;;FLYING DUTCHMAN
11923;FLYING FOX;NULL;FLYING FOX;;NULL
11924;FLYING TIGER;NULL;FLYING TIGER;;NULL
11925;FLYNN;NULL;FLYNN;;NULL
11926;FOGELSTROM,HIRAM;NULL;HIRAM FOGELSTROM;;NULL
11927;FOGG,ARCHIMEDES ARC;NULL;ARCHIMEDES ARC FOGG;;NULL
11928;FOGG/THOMAS FOGG;FOGG;THOMAS FOGG;;NULL
11929;FOLD;NULL;FOLD;;NULL
11930;FONDOZZI,MICKEY;NULL;MICKEY FONDOZZI;;NULL
11931;FONG,DR. CHARLES WA;NULL;DR. CHARLES WA FONG;;NULL
11932;FONG,KATY;NULL;KATY FONG;;NULL
11933;FONG,LI;NULL;LI FONG;;NULL
11934;FONTAINE,CINDER;NULL;CINDER FONTAINE;;NULL
11935;FONTANELLE/GLORIA DA;FONTANELLE;GLORIA DA;;NULL
11936;FONTREAUX,GUY;FONTANELLE;GUY FONTREAUX;;NULL
11937;FOOL;NULL;FOOL;;NULL
11938;FOOLKILLER II/GREG S;FOOLKILLER II;GREG S;;NULL
11939;FOOLKILLER III/KURT ;FOOLKILLER III;KURT ;;NULL
11940;FOOLKILLER/ROSS EVER;FOOLKILLER;ROSS EVER;;NULL
11941;FORCE/CLAYTON WILSON;FORCE;CLAYTON WILSON;;NULL
11942;FORD;NULL;FORD;;NULL
11943;FORD,GERALD;NULL;GERALD FORD;;NULL
11944;FOREARM;NULL;FOREARM;;FOREARM
11945;FOREIGNER/RAFAEL BAS;FOREIGNER;RAFAEL BAS;;NULL
11946;FORGE;NULL;FORGE;;FORGE
11947;FORGE | EARTH 998;NULL;FORGE | EARTH 998;;NULL
11948;FORGE | MUTANT X-VER;NULL;FORGE | MUTANT X-VER;;NULL
11949;FORGOTTEN ONE/GILGAM;FORGOTTEN ONE;GILGAM;;FORGOTTEN ONE
11950;FOROPULIST;NULL;FOROPULIST;;NULL
11951;FORRESTER,CAPT. ALE;NULL;CAPT. ALE FORRESTER;;NULL
11952;FORRESTER,DR. CEDRI;NULL;DR. CEDRI FORRESTER;;NULL
11953;FORTHWARD,KENT;NULL;KENT FORTHWARD;;NULL
11954;FORTUNATO;NULL;FORTUNATO;;NULL
11955;FORTUNATO,GIACOMO J;NULL;GIACOMO J FORTUNATO;;NULL
11956;FORTUNATO,JAMES;NULL;JAMES FORTUNATO;;NULL
11957;FORTUNATO,MARY;NULL;MARY FORTUNATO;;NULL
11958;FORTUNE;NULL;FORTUNE;;NULL
11959;FORTUNE,DOMINIC;NULL;DOMINIC FORTUNE;;NULL
11960;FOUNDRY;NULL;FOUNDRY;;NULL
11961;FOWLER,RED;NULL;RED FOWLER;;NULL
11962;FOX,PHIL;NULL;PHIL FOX;;NULL
11963;FOXBAT;NULL;FOXBAT;;NULL
11964;FOXFIRE/OLIVIA UNDER;FOXFIRE;OLIVIA UNDER;;NULL
11965;FRANKENSTEIN MONSTER;NULL;FRANKENSTEIN MONSTER;;NULL
11966;FRANKENSTEIN,BASIL;NULL;BASIL FRANKENSTEIN;;NULL
11967;FRANKENSURFER/BORGO;FRANKENSURFER;BORGO;;NULL
11968;FRANKIE THE FISH;NULL;FRANKIE THE FISH;;NULL
11969;FRANKLIN,JEREMY;NULL;JEREMY FRANKLIN;;NULL
11970;FRASER,DET. KATE;NULL;DET. KATE FRASER;;NULL
11971;FREAK QUINCY;NULL;FREAK QUINCY;;NULL
11972;FREDD;NULL;FREDD;;NULL
11973;FREDERICKS,GENERAL;NULL;GENERAL FREDERICKS;;NULL
11974;FREDERICKSON,KOLINA;NULL;KOLINA FREDERICKSON;;NULL
11975;FREE SPIRIT/CATHY WE;FREE SPIRIT;CATHY WE;;NULL
11976;FREEMAN,DEREK;FREE SPIRIT;DEREK FREEMAN;;NULL
11977;FREEMAN,DUANE JEROM;FREE SPIRIT;DUANE JEROM FREEMAN;;NULL
11978;FRENCHIE/JEAN-PAUL D;FRENCHIE;JEAN-PAUL D;;NULL
11979;FRIDAY;NULL;FRIDAY;;NULL
11980;FRIEDLANDER,SHARON;NULL;SHARON FRIEDLANDER;;NULL
11981;FRIGGA;NULL;FRIGGA;;NULL
11982;FROG MAN/FROG LE BLA;FROG MAN;FROG LE BLA;;NULL
11983;FROG-MAN II/EUGENE P;FROG-MAN II;EUGENE P;;NULL
11984;FROH;NULL;FROH;;NULL
11985;FROST;NULL;FROST;;NULL
11986;FROST,ADRIENNE;NULL;ADRIENNE FROST;;NULL
11987;FROST,BYRON;NULL;BYRON FROST;;NULL
11988;FROST,CARMILLA;NULL;CARMILLA FROST;;NULL
11989;FROST,CORDELIA;NULL;CORDELIA FROST;;NULL
11990;FROST,DEACON;NULL;DEACON FROST;;DEACON FROST
11991;FROSTBITE/DR. SLOANE;FROSTBITE;DR. SLOANE;;NULL
11992;FU MANCHU;NULL;FU MANCHU;;NULL
11993;FU'SE;NULL;FU'SE;;NULL
11994;FUANARO,RENEE;NULL;RENEE FUANARO;;NULL
11995;FUGUE;NULL;FUGUE;;NULL
11996;FUJIKAWA,KENJIRO;NULL;KENJIRO FUJIKAWA;;NULL
11997;FUJIKAWA,RUMIKO;NULL;RUMIKO FUJIKAWA;;RUMIKO FUJIKAWA
11998;FULLERTON,MARY ELLE;NULL;MARY ELLE FULLERTON;;NULL
11999;FULLERTON-SMITH,CAS;NULL;CAS FULLERTON-SMITH;;NULL
12000;FUNARO,DONNA;NULL;DONNA FUNARO;;NULL
12001;FURGAR;NULL;FURGAR;;NULL
12002;FURMAN,RICHARD;NULL;RICHARD FURMAN;;NULL
12003;FURMINTZ,HARMON;NULL;HARMON FURMINTZ;;NULL
12004;FURY,COL. NICHOLAS ;NULL;COL. NICHOLAS  FURY;;NULL
12005;FURY,DAWN;NULL;DAWN FURY;;NULL
12006;FURY,NICK II;NULL;NICK II FURY;;NULL
12007;FURY,NICK L.M.D.;NULL;NICK L.M.D. FURY;;NULL
12008;FURY,NICK | MUTANT ;NULL;NICK | MUTANT  FURY;;NULL
12009;FUSION/MARKLEY;FUSION;MARKLEY;;NULL
12010;FUTURIST;NULL;FUTURIST;;NULL
12011;G'ANYM;NULL;G'ANYM;;NULL
12012;G'RATH;NULL;G'RATH;;NULL
12013;GAARD/JOHNNY STORM E;GAARD;JOHNNY STORM E;;NULL
12014;GAARK;NULL;GAARK;;NULL
12015;GABRIEL III;NULL;GABRIEL III;;NULL
12016;GADFLY/RUTH MACRAE;GADFLY;RUTH MACRAE;;NULL
12017;GADRIEL;NULL;GADRIEL;;NULL
12018;GAEA;NULL;GAEA;;NULL
12019;GAFF/SIDNEY E. LEVIN;GAFF;SIDNEY E. LEVIN;;NULL
12020;GAIA;NULL;GAIA;;NULL
12021;GALACTUS/GALAN;GALACTUS;GALAN;;GALACTUS
12022;GALADRIEL;NULL;GALADRIEL;;NULL
12023;GALANNAN,BILL;NULL;BILL GALANNAN;;NULL
12024;GALE,SHERIFF;NULL;SHERIFF GALE;;NULL
12025;GALEN;NULL;GALEN;;NULL
12026;GALEN KOR,ADMIRAL [;NULL;ADMIRAL [ GALEN KOR;;NULL
12027;GALLAGHER,BOB;NULL;BOB GALLAGHER;;NULL
12028;GALTUS;NULL;GALTUS;;NULL
12029;GALVIN,TOMMY;NULL;TOMMY GALVIN;;NULL
12030;GAMBIT DOPPELGANGER;GAMBIT DOPPELGANGER;NULL;;NULL
12031;GAMBIT DOPPELGANGER ;GAMBIT DOPPELGANGER ;NULL;;NULL
12032;GAMBIT | MUTANT X-VE;GAMBIT | MUTANT X-VE;NULL;;NULL
12033;GAMBIT/REMY LEBEAU ;GAMBIT;REMY LEBEAU ;;GAMBIT
12034;GAMBLE,GRACIE;GAMBIT;GRACIE GAMBLE;;GAMBIT
12035;GAMBONNO,ERNESTO;GAMBIT;ERNESTO GAMBONNO;;GAMBIT
12036;GAMBONNO,LUIGI;GAMBIT;LUIGI GAMBONNO;;GAMBIT
12037;GAMECOCK/;GAMECOCK;;;NULL
12038;GAMELIN,JOHN T J.T.;GAMECOCK;JOHN T J.T. GAMELIN;;NULL
12039;GAMESMASTER/JEREMY;GAMESMASTER;JEREMY;;NULL
12040;GAMMA-BURN/;GAMMA-BURN;;;NULL
12041;GAMMENON [CELESTIAL];NULL;GAMMENON [CELESTIAL];;NULL
12042;GAMORA;NULL;GAMORA;;GAMORA
12043;GANCE,TABITHA TABBY;NULL;TABITHA TABBY GANCE;;NULL
12044;GANGER,CARMEN;NULL;CARMEN GANGER;;NULL
12045;GANGER,DR. ALEXEI;NULL;DR. ALEXEI GANGER;;NULL
12046;GANNON,RICH;NULL;RICH GANNON;;NULL
12047;GANNON,SGT. FRANK;NULL;SGT. FRANK GANNON;;NULL
12048;GANTRY;NULL;GANTRY;;NULL
12049;GANYMEDE;NULL;GANYMEDE;;NULL
12050;GAPON,DZHOKHAR;NULL;DZHOKHAR GAPON;;NULL
12051;GAR-TOOM;NULL;GAR-TOOM;;NULL
12052;GARABALDI;NULL;GARABALDI;;NULL
12053;GARABED/BASHUR;GARABED;BASHUR;;NULL
12054;GARCIA,REV.;GARABED;REV. GARCIA;;NULL
12055;GARDENER/ORD ZYONYZ ;GARDENER;ORD ZYONYZ ;;NULL
12056;GARFIELD,MURRAY;GARDENER;MURRAY GARFIELD;;NULL
12057;GARGOUILLE/;GARGOUILLE;;;NULL
12058;GARGOYLE II/ISAAC CH;GARGOYLE II;ISAAC CH;;NULL
12059;GARGOYLE | MUTANT X-;GARGOYLE | MUTANT X-;NULL;;NULL
12060;GARGOYLE/IGOR DRENKO;GARGOYLE;IGOR DRENKO;;GARGOYLE
12061;GARM;NULL;GARM;;NULL
12062;GARNOK REBBAHN;NULL;GARNOK REBBAHN;;NULL
12063;GAROKK;NULL;GAROKK;;NULL
12064;GAROTTE/;GAROTTE;;;NULL
12065;GARRETT,JOHN;GAROTTE;JOHN GARRETT;;NULL
12066;GARRISON,DR.;GAROTTE;DR. GARRISON;;NULL
12067;GARTH;NULL;GARTH;;NULL
12068;GARTH,DONNA;NULL;DONNA GARTH;;NULL
12069;GARTHAN SAAL;NULL;GARTHAN SAAL;;NULL
12070;GARVIN,GEARS;NULL;GEARS GARVIN;;NULL
12071;GATECRASHER;NULL;GATECRASHER;;NULL
12072;GATES,JUNIOR;NULL;JUNIOR GATES;;NULL
12073;GATEWAY;NULL;GATEWAY;;GATEWAY
12074;GATOR,LORD;NULL;LORD GATOR;;NULL
12075;GATTLING/;GATTLING;;;NULL
12076;GATZ,WILLIAM BILLY;GATTLING;WILLIAM BILLY GATZ;;NULL
12077;GAULTHING,ANDERSON;GATTLING;ANDERSON GAULTHING;;NULL
12078;GAUNT II;GAUNT II;NULL;;NULL
12079;GAUNT,OFFICER KIM;GAUNT II;OFFICER KIM GAUNT;;NULL
12080;GAUNT/MENDEL STROMM;GAUNT;MENDEL STROMM;;NULL
12081;GAUNTLET;GAUNTLET;NULL;;NULL
12082;GAZA;NULL;GAZA;;NULL
12083;GAZELLE;NULL;GAZELLE;;NULL
12084;GEATAR;NULL;GEATAR;;NULL
12085;GEDDINGS,JUDITH GHO;NULL;JUDITH GHO GEDDINGS;;NULL
12086;GEE/ALEX POWER;GEE;ALEX POWER;;ALEX POWER
12087;GEESEY,KARL;GEE;KARL GEESEY;;NULL
12088;GEIGER/DELILAH DEEDE;GEIGER;DELILAH DEEDE;;GEIGER
12089;GEIRRODUR;NULL;GEIRRODUR;;NULL
12090;GEIST;NULL;GEIST;;NULL
12091;GELLER,URI;NULL;URI GELLER;;NULL
12092;GEMINI/JOSHUA LINK;GEMINI;JOSHUA LINK;;NULL
12093;GENECIDE;NULL;GENECIDE;;NULL
12094;GENERAL ADMISSION;GENERAL ADMISSION;NULL;;NULL
12095;GENERAL OBSIDIAN;NULL;GENERAL OBSIDIAN;;NULL
12096;GENESIS/TYLER DAYSPR;GENESIS;TYLER DAYSPR;;GENESIS
12097;GENII/JASON KIMBALL;GENII;JASON KIMBALL;;NULL
12098;GENTRY;NULL;GENTRY;;NULL
12099;GENUARDI,MR.;NULL;MR. GENUARDI;;NULL
12100;GEORGE,DAVID LLOYD;NULL;DAVID LLOYD GEORGE;;NULL
12101;GERARD,TERENCE;NULL;TERENCE GERARD;;NULL
12102;GERASI,DON MARIO;NULL;DON MARIO GERASI;;NULL
12103;GERASI,JOEY;NULL;JOEY GERASI;;NULL
12104;GERASI,LESLIE;NULL;LESLIE GERASI;;NULL
12105;GERASI,MARY ROSE;NULL;MARY ROSE GERASI;;NULL
12106;GERHARDT,JOSEPH HEI;NULL;JOSEPH HEI GERHARDT;;NULL
12107;GERVASE,LADY ALYSSA;NULL;LADY ALYSSA GERVASE;;NULL
12108;GESTALT;NULL;GESTALT;;NULL
12109;GHAUR [DEVIANT];NULL;GHAUR [DEVIANT];;NULL
12110;GHOST;NULL;GHOST;;NULL
12111;GHOST GIRL II/LILLI;GHOST GIRL II;LILLI;;NULL
12112;GHOST GIRL/;GHOST GIRL;;;NULL
12113;GHOST RIDER II/JOHNN;GHOST RIDER II;JOHNN;;NULL
12114;GHOST RIDER III/DAN ;GHOST RIDER III;DAN ;;NULL
12115;GIBBON/MARTIN BLANK;GIBBON;MARTIN BLANK;;NULL
12116;GIDEON;NULL;GIDEON;;GIDEON
12117;GIDEON,CLAIRE;NULL;CLAIRE GIDEON;;NULL
12118;GIDEON,GREGORY HUNG;NULL;GREGORY HUNG GIDEON;;NULL
12119;GIGANTO;NULL;GIGANTO;;NULL
12120;GIGANTUS;NULL;GIGANTUS;;NULL
12121;GIL;NULL;GIL;;NULL
12122;GILBERT,PROFESSOR G;NULL;PROFESSOR G GILBERT;;NULL
12123;GILBERT,ROXANNE;NULL;ROXANNE GILBERT;;NULL
12124;GILBERTI,ROSE;NULL;ROSE GILBERTI;;NULL
12125;GILLISPIE,ANDREW AN;NULL;ANDREW AN GILLISPIE;;NULL
12126;GILMORE,BERT;NULL;BERT GILMORE;;NULL
12127;GIN GENIE/BECKAH;GIN GENIE;BECKAH;;NULL
12128;GIRABOOR;NULL;GIRABOOR;;NULL
12129;GIURESCU,RADU;NULL;RADU GIURESCU;;NULL
12130;GLABOO;NULL;GLABOO;;NULL
12131;GLADIATOR II;GLADIATOR II;NULL;;NULL
12132;GLADIATOR/MELVIN POT;GLADIATOR;MELVIN POT;;NULL
12133;GLADIATRIX;NULL;GLADIATRIX;;NULL
12134;GLAMOUR GIRL/GLORIA;GLAMOUR GIRL;GLORIA;;NULL
12135;GLAZER,FAST FREDDY;GLAMOUR GIRL;FAST FREDDY GLAZER;;NULL
12136;GLEASON,KAREN;GLAMOUR GIRL;KAREN GLEASON;;NULL
12137;GLEEG;NULL;GLEEG;;NULL
12138;GLENN,HEATHER;NULL;HEATHER GLENN;;NULL
12139;GLITCH/CHARLES J. AM;GLITCH;CHARLES J. AM;;NULL
12140;GLITTER/;GLITTER;;;NULL
12141;GLOB/DR. SUMNER BECK;GLOB;DR. SUMNER BECK;;NULL
12142;GLOM;NULL;GLOM;;NULL
12143;GLORIAN/THOMAS GIDEO;GLORIAN;THOMAS GIDEO;;GLORIAN
12144;GLORIOLE;NULL;GLORIOLE;;NULL
12145;GLOUCESTER;NULL;GLOUCESTER;;NULL
12146;GLUB;NULL;GLUB;;NULL
12147;GNUCCI,MA;NULL;MA GNUCCI;;NULL
12148;GO-DEVIL/GO ISHIMORI;GO-DEVIL;GO ISHIMORI;;NULL
12149;GOBLYN;NULL;GOBLYN;;NULL
12150;GODSTALKER;NULL;GODSTALKER;;NULL
12151;GODWULF;NULL;GODWULF;;NULL
12152;GOG;NULL;GOG;;NULL
12153;GOG II;NULL;GOG II;;NULL
12154;GOG III;NULL;GOG III;;NULL
12155;GOGO TAMAGO/;GOGO TAMAGO;;;NULL
12156;GOLD;NULL;GOLD;;NULL
12157;GOLDBUG;NULL;GOLDBUG;;NULL
12158;GOLDDIGGER;NULL;GOLDDIGGER;;NULL
12159;GOLDEN ARCHER II/WYA;GOLDEN ARCHER II;WYA;;NULL
12160;GOLDEN GIRL/GWENNY L;GOLDEN GIRL;GWENNY L;;NULL
12161;GOLDEN-BLADE;NULL;GOLDEN-BLADE;;NULL
12162;GOLDFARB,AARON;NULL;AARON GOLDFARB;;NULL
12163;GOLDFIRE/AMEIKO SABU;GOLDFIRE;AMEIKO SABU;;NULL
12164;GOLDIELOCKS/;GOLDIELOCKS;;;NULL
12165;GOLEM II;GOLEM II;NULL;;NULL
12166;GOLEM III;GOLEM III;NULL;;NULL
12167;GOLEM/JACOB GOLDSTEI;GOLEM;JACOB GOLDSTEI;;NULL
12168;GOMURR;NULL;GOMURR;;NULL
12169;GONZALEZ,RAYMOND;NULL;RAYMOND GONZALEZ;;NULL
12170;GOOM;NULL;GOOM;;NULL
12171;GOONER,MELVIN;NULL;MELVIN GOONER;;NULL
12172;GORGEOUS GEORGE;NULL;GORGEOUS GEORGE;;NULL
12173;GORGILLA;NULL;GORGILLA;;NULL
12174;GORGON [INHUMAN];NULL;GORGON [INHUMAN];;NULL
12175;GORGON | MUTANT X-VE;NULL;GORGON | MUTANT X-VE;;NULL
12176;GORILLA-MAN;NULL;GORILLA-MAN;;NULL
12177;GORN;NULL;GORN;;NULL
12178;GORNKAI;NULL;GORNKAI;;NULL
12179;GOROTH;NULL;GOROTH;;NULL
12180;GORR;NULL;GORR;;NULL
12181;GOSAMYR;NULL;GOSAMYR;;NULL
12182;GOTH;NULL;GOTH;;NULL
12183;GOTTFRIED,WILLIS;NULL;WILLIS GOTTFRIED;;NULL
12184;GOULDING,DR.;NULL;DR. GOULDING;;NULL
12185;GOYER,SAUL;NULL;SAUL GOYER;;NULL
12186;GRACE;NULL;GRACE;;NULL
12187;GRAND OVERSEER;NULL;GRAND OVERSEER;;NULL
12188;GRANDE DAME;NULL;GRANDE DAME;;NULL
12189;GRANDMASTER/EN DWI G;GRANDMASTER;EN DWI G;;GRANDMASTER
12190;GRANITOR;NULL;GRANITOR;;NULL
12191;GRANT,DONALD;NULL;DONALD GRANT;;NULL
12192;GRANT,GATOR;NULL;GATOR GRANT;;NULL
12193;GRANT,GLORIA GLORY;NULL;GLORIA GLORY GRANT;;NULL
12194;GRANT,MARY MEEKS;NULL;MARY MEEKS GRANT;;NULL
12195;GRANT,PHILLIP;NULL;PHILLIP GRANT;;NULL
12196;GRANT,SILAS;NULL;SILAS GRANT;;NULL
12197;GRANT,SILAS II;NULL;SILAS II GRANT;;NULL
12198;GRAPPLER;NULL;GRAPPLER;;NULL
12199;GRASP;NULL;GRASP;;NULL
12200;GRASSWIND,Z'OOFREY;NULL;Z'OOFREY GRASSWIND;;NULL
12201;GRAVEMOSS;NULL;GRAVEMOSS;;NULL
12202;GRAVITON/FRANK HALL;GRAVITON;FRANK HALL;;NULL
12203;GRAY,CHARLES;GRAVITON;CHARLES GRAY;;NULL
12204;GRAY,SGT.;GRAVITON;SGT. GRAY;;NULL
12205;GRAZIA,VINCENT VINN;GRAVITON;VINCENT VINN GRAZIA;;NULL
12206;GREASE;NULL;GREASE;;NULL
12207;GREASY;NULL;GREASY;;NULL
12208;GREEN GOBLIN III/BAR;GREEN GOBLIN III;BAR;;NULL
12209;GREEN GOBLIN IV/PHIL;GREEN GOBLIN IV;PHIL;;NULL
12210;GREEN GOBLIN V/;GREEN GOBLIN V;;;NULL
12211;GREEN GOBLIN | MUTAN;GREEN GOBLIN | MUTAN;NULL;;NULL
12212;GREEN GOBLIN/NORMAN ;GREEN GOBLIN;NORMAN ;;NULL
12213;GREEN,ARNIE;GREEN GOBLIN;ARNIE GREEN;;NULL
12214;GREEN,JAMES;GREEN GOBLIN;JAMES GREEN;;NULL
12215;GREEN,LILA;GREEN GOBLIN;LILA GREEN;;NULL
12216;GREENSONG;NULL;GREENSONG;;NULL
12217;GREER,DAVID;NULL;DAVID GREER;;NULL
12218;GREER,GABRIELLE;NULL;GABRIELLE GREER;;NULL
12219;GREGOR;NULL;GREGOR;;NULL
12220;GREGORY,TODD;NULL;TODD GREGORY;;NULL
12221;GREICO,LINDA;NULL;LINDA GREICO;;NULL
12222;GREMLIN/;GREMLIN;;;NULL
12223;GRENDEL'S MOTHER;GRENDEL'S MOTHER;NULL;;NULL
12224;GRESIG;NULL;GRESIG;;NULL
12225;GREY GARGOYLE/PAUL P;GREY GARGOYLE;PAUL P;;GREY GARGOYLE
12226;GREY KING/ADDISON FA;GREY KING;ADDISON FA;;NULL
12227;GREY,DR. JOHN;GREY KING;DR. JOHN GREY;;NULL
12228;GREY,ELAINE;GREY KING;ELAINE GREY;;NULL
12229;GREY,JEAN | MUTANT ;GREY KING;JEAN | MUTANT  GREY;;NULL
12230;GREYSTONE/BRIAN YOUN;GREYSTONE;BRIAN YOUN;;NULL
12231;GRID;NULL;GRID;;NULL
12232;GRIEFSAVOR;GRIEFSAVOR;NULL;;NULL
12233;GRIFFIN;GRIFFIN;NULL;;NULL
12234;GRIFFIN II/JOHNNY HO;GRIFFIN II;JOHNNY HO;;NULL
12235;GRIFFIN III;GRIFFIN III;NULL;;NULL
12236;GRIFFITH,D.W.;GRIFFIN III;D.W. GRIFFITH;;NULL
12237;GRIM HUNTER/KRAVINOF;GRIM HUNTER;KRAVINOF;;NULL
12238;GRIM REAPER/ERIC WIL;GRIM REAPER;ERIC WIL;;GRIM REAPER
12239;GRIMM,BEN | EARTH-A;GRIM REAPER;BEN | EARTH-A GRIMM;;GRIM REAPER
12240;GRIMM,BEN | MUTANT ;GRIM REAPER;BEN | MUTANT  GRIMM;;GRIM REAPER
12241;GRIMM,BEN | TIMESLI;GRIM REAPER;BEN | TIMESLI GRIMM;;GRIM REAPER
12242;GRIMM,JAKE;GRIM REAPER;JAKE GRIMM;;GRIM REAPER
12243;GRIMM,PETUNIA PENNY;GRIM REAPER;PETUNIA PENNY GRIMM;;GRIM REAPER
